"epoch.mjd","a","e","i","om","w","ma","epoch","q","tp","n_obs_used"
52901,,1.0000,144.77,9.13,85.44,,2452901.7,0.005,2452901.70,21
52901,,1.0000,141.01,19.09,87.22,,2452901.6,0.007,2452901.62,5
52904,,1.0000,145.00,2.99,75.98,,2452904.5,0.005,2452904.52,14
52909,,1.0000,144.28,1.90,78.39,,2452909.1,0.005,2452909.13,40
52907,,1.0000,28.79,59.32,180.22,,2452907.9,0.015,2452907.85,8
52972,6887,0.9997,87.53,238.53,152.23,0.00,2452972.5,1.786,2452957.53,442
53220,5705,0.9997,50.44,347.06,43.77,0.00,2453220.5,1.481,2453124.50,744
53298,-1791,1.0005,86.76,93.90,181.68,-0.00,2453298.5,0.850,2453464.16,955
52922,,1.0000,144.53,9.05,86.79,,2452922.4,0.005,2452922.44,22
52922,,1.0000,144.66,353.66,77.93,,2452922.8,0.007,2452922.75,14
52923,,1.0000,144.54,9.18,87.43,,2452923.4,0.005,2452923.41,42
52921,,1.0000,143.21,6.09,83.32,,2452921.8,0.005,2452921.76,6
52922,,1.0000,149.12,357.61,76.98,,2452922.6,0.005,2452922.56,4
52926,,1.0000,144.53,9.01,87.17,,2452927.0,0.005,2452926.98,41
52928,,1.0000,146.04,4.99,88.39,,2452928.4,0.005,2452928.35,8
56072,2.568,0.7762,11.48,176.47,217.67,28.63,2456072.5,0.575,2455952.95,491
52948,22.9,0.9216,164.47,322.76,278.38,0.01,2452948.5,1.796,2452946.90,188
52933,,1.0000,74.94,73.97,58.38,,2452933.7,0.036,2452933.71,10
52929,,1.0000,144.60,8.93,85.74,,2452929.8,0.005,2452929.84,7
52934,,1.0000,144.48,9.07,87.14,,2452934.1,0.005,2452934.07,37
52935,,1.0000,144.44,12.13,88.13,,2452935.9,0.005,2452935.93,6
52938,,1.0000,137.65,294.41,36.51,,2452938.6,0.005,2452938.56,5
52940,,1.0000,144.22,10.76,86.95,,2452940.8,0.005,2452940.80,66
53018,601.6,0.9970,28.68,25.83,8.63,0.02,2453018.5,1.783,2452709.68,530
52945,,1.0000,145.16,9.93,89.43,,2452945.7,0.005,2452945.74,5
52947,,1.0000,144.30,9.67,87.39,,2452947.9,0.005,2452947.86,28
52948,,1.0000,145.14,9.22,88.06,,2452948.8,0.005,2452948.82,6
52950,,1.0000,136.94,332.92,58.04,,2452950.3,0.008,2452950.33,64
52953,,1.0000,145.14,7.73,85.78,,2452953.4,0.005,2452953.43,8
52955,,1.0000,144.42,357.95,76.08,,2452955.7,0.005,2452955.74,4
52958,,1.0000,143.31,11.75,87.59,,2452958.2,0.005,2452958.21,46
52979,25.17,0.9343,78.08,256.74,113.29,0.21,2452979.5,1.652,2452952.96,95
52973,,1.0000,73.26,74.96,56.53,,2452973.4,0.031,2452973.42,26
52960,,1.0000,142.21,11.32,86.83,,2452960.4,0.005,2452960.41,8
52965,,1.0000,140.98,18.15,91.67,,2452965.6,0.005,2452965.63,8
52966,,1.0000,144.58,8.51,87.18,,2452966.7,0.007,2452966.70,7
52970,,1.0000,144.51,9.27,87.55,,2452970.9,0.005,2452970.88,77
52971,,1.0000,144.50,6.62,84.73,,2452971.2,0.005,2452971.21,8
52973,,1.0000,118.30,35.43,82.24,,2452973.1,0.005,2452973.15,6
53834,-2009,1.0026,31.41,48.45,92.47,-0.00,2453834.5,5.191,2453836.26,2466
52975,,1.0000,143.28,17.90,94.22,,2452975.1,0.005,2452975.07,10
52975,,1.0000,134.58,17.48,90.15,,2452975.5,0.009,2452975.49,5
52976,,1.0000,133.82,37.30,112.58,,2452976.2,0.005,2452976.20,4
52978,,1.0000,136.31,29.52,101.56,,2452978.5,0.005,2452978.54,11
52978,,1.0000,139.87,21.99,97.12,,2452978.9,0.007,2452978.91,12
52980,,1.0000,145.82,325.80,49.96,,2452980.2,0.005,2452980.25,10
52981,,1.0000,139.81,26.19,100.04,,2452981.8,0.005,2452981.78,6
52982,,1.0000,141.22,20.45,96.39,,2452982.2,0.005,2452982.18,10
52982,,1.0000,142.28,316.87,41.99,,2452982.4,0.005,2452982.44,9
52985,,1.0000,147.85,328.24,50.70,,2452985.0,0.005,2452985.03,5
52987,,1.0000,143.45,13.35,90.33,,2452987.5,0.005,2452987.50,7
52994,,1.0000,72.81,74.70,56.72,,2452994.0,0.035,2452994.00,19
52993,,1.0000,147.13,353.43,71.94,,2452993.5,0.005,2452993.49,9
52993,,1.0000,145.75,322.68,40.31,,2452993.8,0.007,2452993.80,7
52994,,1.0000,145.41,352.48,72.44,,2452994.6,0.005,2452994.60,10
52996,,1.0000,144.52,3.81,82.09,,2452996.6,0.005,2452996.65,10
52998,,1.0000,144.60,8.49,86.84,,2452998.2,0.005,2452998.16,35
52999,,1.0000,143.18,15.81,92.93,,2452999.4,0.005,2452999.38,17
52999,,1.0000,146.52,4.15,79.60,,2452999.2,0.005,2452999.16,6
52999,,1.0000,146.53,350.70,71.81,,2452999.3,0.005,2452999.28,5
52999,,1.0000,147.10,355.72,75.83,,2452999.9,0.005,2452999.89,9
53000,,1.0000,144.96,6.94,83.81,,2453000.1,0.005,2453000.15,7
53001,,1.0000,145.83,346.72,65.99,,2453001.1,0.005,2453001.12,8
53002,,1.0000,143.83,356.28,76.78,,2453002.6,0.006,2453002.64,28
53001,,1.0000,146.14,352.76,72.86,,2453001.2,0.005,2453001.17,6
53005,,1.0000,142.53,12.00,89.44,,2453006.0,0.007,2453005.96,6
53259,7.898,0.3083,10.58,125.24,20.50,0.71,2453259.5,5.463,2453243.45,533
53016,,1.0000,144.71,8.01,86.33,,2453016.1,0.005,2453016.14,65
53020,,1.0000,14.75,44.75,58.54,,2453020.7,0.043,2453020.66,5
53013,,1.0000,134.78,333.15,60.94,,2453013.1,0.005,2453013.14,15
53833,-1226,1.0013,114.10,272.80,327.90,0.00,2453833.5,1.602,2453774.39,1832
53033,,1.0000,73.10,74.89,57.16,,2453033.6,0.035,2453033.61,11
53022,,1.0000,13.28,44.90,53.97,,2453022.8,0.051,2453022.77,23
53023,,1.0000,139.10,341.76,66.43,,2453023.5,0.006,2453023.53,21
53024,,1.0000,144.37,7.17,86.35,,2453024.7,0.005,2453024.70,22
53026,,1.0000,145.11,350.52,70.14,,2453026.3,0.005,2453026.32,14
53026,,1.0000,139.51,342.23,68.17,,2453026.7,0.005,2453026.71,25
53030,,1.0000,144.63,355.83,74.93,,2453030.1,0.005,2453030.10,13
53031,,1.0000,143.75,6.69,86.09,,2453031.1,0.005,2453031.09,13
53035,,1.0000,144.69,8.68,85.71,,2453035.3,0.005,2453035.30,15
53025,,1.0000,144.67,343.51,62.44,,2453025.9,0.007,2453025.92,11
53061,11.57,0.6232,28.92,151.95,316.15,8.60,2453061.5,4.359,2452718.14,94
53040,,1.0000,72.92,74.60,57.64,,2453040.6,0.033,2453040.64,10
53040,,1.0000,139.56,341.65,67.84,,2453040.2,0.005,2453040.20,26
53044,,1.0000,146.02,12.50,84.50,,2453044.1,0.005,2453044.11,7
53044,,1.0000,142.36,3.90,89.03,,2453044.9,0.005,2453044.86,3
53046,,1.0000,143.02,2.34,84.06,,2453046.1,0.005,2453046.14,15
53049,,1.0000,144.47,2.30,81.38,,2453049.8,0.005,2453049.79,15
53050,,1.0000,144.68,2.41,79.63,,2453050.4,0.005,2453050.38,7
53692,-3077,1.0016,45.54,62.25,75.54,-0.00,2453692.5,4.975,2453777.26,507
53061,,1.0000,145.20,6.23,83.63,,2453061.6,0.005,2453061.57,31
53061,,1.0000,145.52,7.75,84.10,,2453061.7,0.005,2453061.74,27
53063,,1.0000,145.15,6.49,84.02,,2453063.8,0.005,2453063.81,49
53107,7.466,0.4515,14.54,147.86,41.86,351.17,2453107.5,4.095,2453290.16,79
53085,45.78,0.9560,66.81,172.79,44.46,359.79,2453085.5,2.013,2453152.36,344
53074,,1.0000,146.65,2.61,76.59,,2453074.4,0.005,2453074.35,7
53080,,1.0000,144.21,8.67,87.36,,2453080.0,0.005,2453080.05,18
53081,,1.0000,144.91,7.24,80.27,,2453081.1,0.006,2453081.10,24
53066,,1.0000,142.71,1.67,85.45,,2453066.3,0.005,2453066.30,10
53129,151.5,0.9906,104.96,248.27,317.14,0.07,2453129.5,1.430,2453000.15,144
53157,237.7,0.9993,63.16,222.78,332.79,0.01,2453157.5,0.168,2453112.59,301
53082,,1.0000,144.50,0.35,77.20,,2453082.8,0.005,2453082.75,24
53088,,1.0000,144.37,3.47,77.55,,2453088.3,0.006,2453088.34,39
53091,,1.0000,142.89,8.10,84.66,,2453091.0,0.005,2453091.05,9
53133,4.952,0.1709,2.13,327.29,239.76,351.86,2453133.5,4.106,2453224.50,52
53111,322.3,0.9963,114.49,228.34,110.60,359.99,2453111.5,1.201,2453161.43,48
53105,,1.0000,72.62,74.01,56.95,,2453105.6,0.038,2453105.63,4
53099,,1.0000,141.37,338.33,65.49,,2453099.1,0.008,2453099.10,25
53100,,1.0000,144.51,8.45,82.74,,2453100.4,0.006,2453100.36,30
53106,,1.0000,144.29,8.43,85.01,,2453106.6,0.005,2453106.63,7
53107,,1.0000,144.91,7.31,84.69,,2453107.7,0.005,2453107.66,11
53109,,1.0000,144.19,3.21,81.11,,2453109.7,0.005,2453109.74,7
53109,,1.0000,144.42,8.21,85.85,,2453109.8,0.005,2453109.82,9
53111,,1.0000,144.22,8.85,86.18,,2453111.5,0.005,2453111.51,10
53114,2.024e+04,0.9999,140.67,120.05,290.52,0.00,2453114.5,2.081,2453019.80,71
53112,,1.0000,67.87,74.62,58.70,,2453112.4,0.034,2453112.36,7
53126,,1.0000,68.62,76.03,53.93,,2453126.2,0.034,2453126.22,14
53216,-1230,1.0006,107.66,317.25,269.05,0.00,2453216.5,0.776,2453138.19,285
53114,,1.0000,144.22,10.51,89.47,,2453114.7,0.005,2453114.73,8
53114,,1.0000,145.03,1.38,82.66,,2453115.0,0.005,2453114.96,5
53115,,1.0000,146.39,339.72,70.28,,2453115.0,0.005,2453115.05,7
53126,,1.0000,145.04,334.44,64.27,,2453126.0,0.005,2453126.05,7
53125,60.56,0.9492,92.71,44.83,148.09,0.28,2453125.5,3.074,2452990.77,27
53128,,1.0000,143.97,4.60,80.67,,2453128.7,0.005,2453128.67,7
53130,,1.0000,146.87,1.73,80.24,,2453130.5,0.005,2453130.53,7
53130,,1.0000,143.24,6.14,82.57,,2453130.6,0.005,2453130.57,8
53130,,1.0000,12.35,34.30,69.22,,2453130.8,0.042,2453130.83,10
53132,,1.0000,146.53,356.93,81.28,,2453132.1,0.005,2453132.06,11
53133,,1.0000,144.23,6.26,84.67,,2453133.1,0.005,2453133.09,8
53134,,1.0000,146.68,356.13,79.98,,2453134.6,0.005,2453134.62,7
53137,,1.0000,144.55,8.23,86.79,,2453137.6,0.005,2453137.64,57
53136,,1.0000,140.88,16.14,89.20,,2453136.7,0.005,2453136.66,7
53137,,1.0000,143.00,14.05,89.77,,2453137.8,0.005,2453137.83,29
53138,,1.0000,144.08,13.61,89.99,,2453138.7,0.005,2453138.71,11
53138,,1.0000,12.68,33.74,71.79,,2453138.4,0.040,2453138.41,9
53139,,1.0000,12.47,36.12,64.48,,2453139.4,0.044,2453139.35,10
53140,,1.0000,144.07,10.45,88.92,,2453140.1,0.005,2453140.11,11
53140,,1.0000,12.28,34.56,67.24,,2453140.2,0.044,2453140.25,9
53140,,1.0000,14.63,34.39,69.24,,2453140.5,0.031,2453140.47,6
53141,,1.0000,13.79,35.60,72.09,,2453141.0,0.036,2453141.05,8
53141,,1.0000,11.89,34.23,65.28,,2453141.2,0.046,2453141.19,7
53140,,1.0000,144.99,3.16,80.42,,2453140.5,0.005,2453140.55,5
53139,,1.0000,12.76,35.86,65.37,,2453139.3,0.042,2453139.27,11
53500,1820,0.9981,153.75,326.92,97.75,360.00,2453500.5,3.399,2453556.60,1117
53167,58.12,0.9810,111.93,275.54,60.49,359.96,2453167.5,1.103,2453186.96,81
53144,,1.0000,144.01,11.22,88.44,,2453144.4,0.005,2453144.36,9
53146,,1.0000,142.11,11.45,86.94,,2453146.1,0.005,2453146.11,7
53147,,1.0000,142.22,11.05,87.07,,2453147.7,0.005,2453147.66,5
53149,,1.0000,137.71,23.35,97.75,,2453149.0,0.005,2453149.04,7
53150,,1.0000,140.04,317.62,39.83,,2453150.2,0.007,2453150.16,5
53150,,1.0000,140.60,18.25,96.73,,2453150.8,0.005,2453150.78,6
53151,,1.0000,143.85,5.46,83.93,,2453151.2,0.005,2453151.22,6
53153,,1.0000,144.20,9.39,87.82,,2453153.7,0.005,2453153.67,14
53156,,1.0000,143.93,10.28,87.99,,2453156.7,0.005,2453156.69,28
53390,859.7,0.9976,159.36,66.17,243.58,360.00,2453390.5,2.047,2453459.61,410
53677,789.9,0.9952,62.52,99.18,257.31,360.00,2453677.5,3.779,2453689.60,303
53162,,1.0000,133.49,37.61,109.81,,2453162.1,0.005,2453162.12,4
53164,,1.0000,135.88,32.40,102.10,,2453164.9,0.006,2453164.93,7
53165,,1.0000,142.30,12.36,89.25,,2453165.1,0.005,2453165.15,7
53166,,1.0000,137.60,25.12,98.23,,2453166.5,0.005,2453166.49,6
53166,,1.0000,138.77,330.47,55.81,,2453166.7,0.007,2453166.69,19
53167,,1.0000,132.59,355.13,77.92,,2453167.6,0.005,2453167.57,10
53167,,1.0000,141.15,22.25,96.17,,2453168.0,0.005,2453167.98,12
53170,,1.0000,12.54,35.76,69.72,,2453170.6,0.043,2453170.60,16
53172,,1.0000,147.71,343.04,62.25,,2453172.2,0.008,2453172.22,7
53175,,1.0000,145.93,0.01,79.46,,2453175.0,0.005,2453175.02,37
53182,,1.0000,144.72,346.57,67.27,,2453182.2,0.005,2453182.22,22
53183,,1.0000,142.55,320.26,38.05,,2453183.3,0.008,2453183.26,10
53183,,1.0000,144.68,6.04,84.49,,2453183.9,0.005,2453183.91,21
53184,,1.0000,145.12,341.83,62.65,,2453184.4,0.005,2453184.41,10
53184,,1.0000,144.70,344.20,64.99,,2453184.4,0.005,2453184.41,9
53184,,1.0000,144.26,6.15,85.53,,2453184.8,0.005,2453184.75,9
53188,,1.0000,145.83,0.49,79.79,,2453188.1,0.005,2453188.15,10
53189,,1.0000,144.80,353.62,73.45,,2453189.1,0.005,2453189.08,43
53193,,1.0000,144.75,6.41,85.04,,2453193.0,0.005,2453193.03,38
53194,,1.0000,142.03,345.84,67.01,,2453194.4,0.008,2453194.43,10
53195,,1.0000,146.04,357.80,76.56,,2453195.3,0.005,2453195.29,24
53196,,1.0000,137.04,24.76,104.74,,2453196.4,0.005,2453196.35,7
53205,,1.0000,144.67,7.12,85.62,,2453205.2,0.007,2453205.21,57
53205,,1.0000,143.76,354.61,75.24,,2453205.1,0.006,2453205.08,27
53213,,1.0000,138.99,22.27,101.14,,2453213.1,0.005,2453213.14,9
53257,8080,0.9993,28.82,284.18,16.58,0.00,2453257.5,6.014,2452860.24,148
53222,,1.0000,143.26,5.56,83.60,,2453222.2,0.005,2453222.21,10
53223,,1.0000,145.69,4.68,82.94,,2453223.8,0.005,2453223.79,14
53224,,1.0000,144.85,355.60,74.10,,2453224.4,0.005,2453224.44,15
53226,,1.0000,133.10,324.88,52.72,,2453227.0,0.006,2453226.95,25
53231,,1.0000,143.16,13.10,92.78,,2453231.5,0.006,2453231.51,24
53233,,1.0000,142.67,15.42,95.62,,2453234.0,0.005,2453233.98,42
53350,186.7,0.9890,56.09,22.13,32.97,0.00,2453350.5,2.047,2453346.37,1972
53459,2416,0.9995,38.59,93.62,19.50,0.00,2453459.5,1.205,2453395.41,3612
53238,,1.0000,144.39,358.53,77.41,,2453238.5,0.005,2453238.47,37
53239,,1.0000,144.36,359.32,78.16,,2453239.5,0.005,2453239.46,28
53243,,1.0000,144.53,356.66,75.73,,2453243.6,0.005,2453243.64,11
53244,,1.0000,144.51,6.29,84.12,,2453244.4,0.004,2453244.39,24
53263,1.619e+06,1.0000,63.17,182.46,5.35,360.00,2453263.5,0.113,2453286.40,66
53278,3.837,0.4418,7.97,318.81,5.30,16.85,2453278.5,2.141,2453150.00,143
53254,,1.0000,144.83,5.81,83.36,,2453254.5,0.005,2453254.51,53
53254,,1.0000,143.92,1.93,80.76,,2453254.1,0.005,2453254.07,13
53254,,1.0000,140.49,3.77,93.47,,2453254.8,0.005,2453254.82,10
53255,,1.0000,143.75,357.59,77.53,,2453255.5,0.009,2453255.45,33
53412,699.5,0.9972,21.62,8.77,125.31,360.00,2453412.5,1.942,2453433.22,414
53286,1.323e+05,1.0000,114.67,19.22,92.82,360.00,2453286.5,0.682,2453348.42,122
53269,,1.0000,144.91,6.94,81.87,,2453269.9,0.005,2453269.87,8
53272,,1.0000,144.80,5.95,80.70,,2453272.5,0.007,2453272.46,10
53277,,1.0000,144.29,1.86,79.85,,2453277.7,0.005,2453277.74,11
53287,,1.0000,73.67,72.45,61.57,,2453287.6,0.035,2453287.60,6
53414,5867,0.9985,71.96,50.35,259.69,0.00,2453414.5,8.864,2452744.82,106
53284,,1.0000,143.95,1.27,80.00,,2453284.1,0.005,2453284.14,23
53284,,1.0000,144.11,1.56,81.60,,2453284.9,0.005,2453284.90,22
53289,,1.0000,143.90,1.74,80.60,,2453289.5,0.005,2453289.47,18
53293,,1.0000,144.15,4.07,81.25,,2453293.2,0.005,2453293.21,53
53283,,1.0000,144.09,1.33,81.07,,2453283.3,0.005,2453283.31,16
53375,3343,0.9992,130.62,112.55,20.13,0.00,2453375.5,2.659,2453348.26,545
53296,,1.0000,84.25,143.49,218.59,,2453296.5,0.066,2453296.51,72
53297,,1.0000,73.25,74.01,57.26,,2453297.1,0.037,2453297.13,6
53296,,1.0000,147.82,356.43,80.35,,2453296.1,0.005,2453296.15,7
53300,,1.0000,138.46,331.03,58.57,,2453300.4,0.006,2453300.42,30
53300,,1.0000,139.47,323.07,56.68,,2453300.4,0.005,2453300.42,7
53301,,1.0000,144.58,11.41,87.45,,2453301.3,0.005,2453301.29,8
53303,,1.0000,143.92,2.93,81.03,,2453303.2,0.005,2453303.17,37
53304,,1.0000,143.62,4.27,81.73,,2453304.6,0.005,2453304.63,43
53305,,1.0000,143.74,9.44,85.67,,2453305.4,0.008,2453305.43,9
53306,,1.0000,144.58,7.41,86.20,,2453306.8,0.005,2453306.78,56
53306,,1.0000,147.11,358.95,84.23,,2453307.0,0.005,2453306.98,8
53377,7.113,0.4463,50.45,356.09,322.36,2.94,2453377.5,3.938,2453320.84,60
53314,,1.0000,142.98,12.84,89.75,,2453314.2,0.005,2453314.23,14
53314,,1.0000,143.83,11.45,89.51,,2453314.0,0.005,2453314.03,7
53318,,1.0000,144.46,7.62,85.91,,2453318.1,0.005,2453318.15,36
53317,,1.0000,26.40,81.86,22.79,,2453318.0,0.049,2453317.95,9
53318,,1.0000,143.29,6.52,83.44,,2453318.6,0.005,2453318.59,5
53321,,1.0000,143.89,4.87,83.29,,2453321.1,0.005,2453321.12,57
53373,3.364e+04,1.0000,34.81,207.70,92.69,0.00,2453373.5,0.181,2453360.65,25
53324,,1.0000,143.84,4.48,82.60,,2453324.3,0.005,2453324.28,19
53326,,1.0000,141.29,341.45,65.18,,2453326.3,0.008,2453326.33,31
53326,,1.0000,143.27,15.30,90.92,,2453326.1,0.005,2453326.14,7
53328,,1.0000,142.14,15.07,89.40,,2453328.6,0.005,2453328.60,8
53329,,1.0000,143.89,9.70,87.52,,2453329.9,0.007,2453329.92,21
53331,,1.0000,143.41,15.21,91.52,,2453331.7,0.005,2453331.69,6
53332,,1.0000,141.14,12.23,87.12,,2453332.2,0.005,2453332.22,6
53333,,1.0000,142.69,11.82,87.62,,2453333.1,0.005,2453333.09,6
53334,,1.0000,143.05,8.85,85.95,,2453334.8,0.005,2453334.76,40
53334,,1.0000,141.74,13.85,90.38,,2453334.0,0.005,2453334.02,7
53338,,1.0000,140.50,21.98,96.80,,2453338.3,0.005,2453338.34,8
53338,,1.0000,25.97,82.11,25.29,,2453338.8,0.047,2453338.76,12
53340,,1.0000,142.57,11.30,86.57,,2453340.5,0.005,2453340.50,6
53385,1446,0.9974,72.12,307.34,162.22,0.00,2453385.5,3.793,2453241.83,252
53420,-685,1.0064,81.08,343.05,202.13,-0.01,2453420.5,4.402,2453538.69,241
53343,,1.0000,143.47,12.18,89.73,,2453343.5,0.005,2453343.47,35
53344,,1.0000,144.99,4.84,84.65,,2453344.9,0.006,2453344.94,11
53346,,1.0000,140.85,18.43,94.58,,2453346.6,0.007,2453346.64,11
53348,,1.0000,144.22,7.14,90.75,,2453348.8,0.005,2453348.77,7
53353,,1.0000,144.06,6.60,84.88,,2453353.2,0.005,2453353.17,19
53353,,1.0000,146.26,352.06,71.94,,2453353.2,0.006,2453353.21,17
53353,,1.0000,145.35,349.13,70.61,,2453353.8,0.005,2453353.75,10
53358,,1.0000,131.81,349.99,72.73,,2453358.8,0.005,2453358.77,6
53365,,1.0000,144.69,5.17,84.18,,2453365.3,0.005,2453365.30,21
53365,,1.0000,94.42,23.91,128.06,,2453365.0,0.090,2453365.03,81
53365,,1.0000,144.31,350.47,70.87,,2453365.9,0.005,2453365.89,23
53365,,1.0000,144.50,325.97,42.74,,2453365.8,0.007,2453365.81,10
53366,,1.0000,143.73,14.41,90.25,,2453366.1,0.005,2453366.12,13
53366,,1.0000,140.65,349.33,72.08,,2453366.9,0.007,2453366.87,14
53367,,1.0000,147.38,356.27,75.27,,2453367.8,0.005,2453367.84,8
53367,,1.0000,131.61,129.68,99.02,,2453367.8,0.032,2453367.79,29
53368,,1.0000,145.33,352.02,70.45,,2453368.8,0.005,2453368.84,13
53372,,1.0000,144.24,0.58,80.19,,2453372.1,0.005,2453372.14,58
53402,1.313e+04,0.9999,52.48,328.25,136.90,360.00,2453402.5,1.781,2453432.65,216
53374,,1.0000,144.27,345.46,66.30,,2453374.7,0.005,2453374.71,16
53377,,1.0000,133.47,327.00,55.63,,2453377.8,0.007,2453377.78,16
53384,,1.0000,138.96,337.99,62.90,,2453384.8,0.007,2453384.84,29
53386,,1.0000,144.05,358.60,77.25,,2453386.4,0.005,2453386.44,13
53745,-1.674e+04,1.0002,92.55,195.56,103.18,-0.00,2453745.5,3.205,2453790.07,1486
53396,,1.0000,145.06,5.23,83.77,,2453396.6,0.005,2453396.58,10
53398,,1.0000,144.34,355.04,74.94,,2453398.0,0.005,2453398.02,15
53401,,1.0000,71.69,74.28,55.68,,2453401.3,0.035,2453401.31,8
53393,,1.0000,144.36,354.20,74.52,,2453393.4,0.005,2453393.38,11
53401,,1.0000,142.81,3.12,80.27,,2453401.6,0.005,2453401.61,11
53403,,1.0000,67.47,75.84,53.13,,2453403.8,0.039,2453403.80,9
53404,,1.0000,145.85,354.11,73.00,,2453404.2,0.005,2453404.24,11
53410,,1.0000,144.80,6.45,84.70,,2453410.0,0.005,2453410.05,44
53414,,1.0000,40.06,7.79,36.66,,2453414.8,0.039,2453414.81,23
53425,,1.0000,121.76,284.06,16.46,,2453425.1,0.047,2453425.14,8
53424,,1.0000,144.99,3.06,78.63,,2453424.2,0.007,2453424.18,14
53424,,1.0000,144.22,355.24,72.28,,2453424.7,0.007,2453424.73,21
53428,,1.0000,144.28,0.75,79.94,,2453428.5,0.005,2453428.49,14
53429,,1.0000,143.74,357.61,77.83,,2453429.4,0.006,2453429.42,45
53455,7.225,0.3847,5.15,4.42,170.79,0.39,2453455.5,4.445,2453447.74,61
53864,-1.094e+04,1.0001,16.99,347.85,39.97,0.00,2453864.5,1.520,2453789.97,1317
53436,,1.0000,140.29,343.12,77.96,,2453436.5,0.005,2453436.46,5
53440,,1.0000,26.43,80.60,22.24,,2453440.0,0.049,2453440.04,29
53442,,1.0000,144.41,359.09,80.02,,2453442.1,0.005,2453442.14,17
53444,,1.0000,144.09,359.69,78.80,,2453444.7,0.005,2453444.69,46
53444,,1.0000,139.37,331.02,63.07,,2453444.4,0.005,2453444.43,13
53445,,1.0000,144.30,0.86,81.33,,2453445.3,0.005,2453445.32,15
53444,,1.0000,143.53,358.70,89.31,,2453444.8,0.005,2453444.78,5
53917,-1221,1.0032,130.68,344.79,261.49,-0.01,2453917.5,3.886,2454165.40,314
53447,,1.0000,144.16,359.66,76.58,,2453447.7,0.005,2453447.67,44
53448,,1.0000,144.20,359.46,73.01,,2453448.8,0.007,2453448.82,25
53457,,1.0000,143.96,350.21,76.99,,2453457.9,0.005,2453457.85,9
53458,,1.0000,144.14,1.21,76.21,,2453458.6,0.007,2453458.64,16
53458,,1.0000,144.09,0.74,79.67,,2453458.5,0.005,2453458.49,12
53599,1.881e+04,0.9997,108.41,299.59,113.81,360.00,2453599.5,4.961,2453793.77,287
53474,,1.0000,26.84,80.69,23.53,,2453474.8,0.049,2453474.76,33
53465,,1.0000,136.42,334.27,57.03,,2453465.3,0.009,2453465.26,26
53469,,1.0000,144.19,350.04,79.88,,2453469.0,0.005,2453469.04,7
53470,,1.0000,143.61,3.14,81.54,,2453470.8,0.005,2453470.79,7
53472,,1.0000,144.05,0.57,78.85,,2453472.5,0.005,2453472.55,11
53475,,1.0000,143.44,2.54,80.23,,2453475.0,0.005,2453475.03,9
53518,46.26,0.8969,81.51,71.49,95.21,0.66,2453518.5,4.769,2453307.03,169
53478,,1.0000,78.83,72.43,58.78,,2453478.3,0.036,2453478.31,13
53483,,1.0000,143.82,2.45,80.54,,2453483.2,0.005,2453483.20,32
53482,,1.0000,143.18,2.71,80.90,,2453482.8,0.005,2453482.82,5
53485,,1.0000,144.13,8.18,85.94,,2453485.7,0.005,2453485.73,9
53485,,1.0000,138.19,309.11,46.95,,2453485.9,0.005,2453485.88,6
53486,,1.0000,73.07,354.66,125.91,,2453486.1,0.013,2453486.10,11
53487,,1.0000,145.75,0.59,84.31,,2453487.1,0.005,2453487.15,8
53489,,1.0000,73.54,73.96,57.77,,2453489.5,0.035,2453489.53,15
53526,3.566,0.5710,31.77,268.84,338.92,7.13,2453526.5,1.530,2453477.81,99
53515,-4.333e+11,1.0000,150.80,33.37,199.64,0.00,2453515.5,4.287,2453464.79,65
53493,,1.0000,144.25,0.41,79.60,,2453493.8,0.005,2453493.78,8
53496,,1.0000,146.70,356.52,80.85,,2453496.7,0.005,2453496.67,8
53499,,1.0000,144.14,12.30,88.84,,2453499.9,0.005,2453499.91,18
53501,,1.0000,142.26,9.26,84.45,,2453501.5,0.005,2453501.49,23
53502,,1.0000,143.58,4.84,82.77,,2453502.6,0.005,2453502.60,43
53503,,1.0000,144.05,4.37,83.71,,2453503.6,0.005,2453503.62,6
53505,,1.0000,143.60,17.07,94.61,,2453505.0,0.005,2453505.02,6
53505,,1.0000,143.02,9.56,84.60,,2453505.4,0.005,2453505.44,6
53506,,1.0000,142.69,7.81,84.09,,2453506.1,0.005,2453506.12,10
53506,,1.0000,142.89,7.95,84.72,,2453506.8,0.005,2453506.82,8
53605,-1122,1.0033,77.75,106.31,134.94,-0.00,2453605.5,3.693,2453695.69,616
53510,8.778e+04,1.0000,102.05,45.71,216.58,360.00,2453510.5,0.545,2453556.89,13
53506,,1.0000,73.25,74.48,56.47,,2453506.9,0.037,2453506.87,12
53509,,1.0000,142.25,9.16,85.10,,2453509.6,0.005,2453509.59,7
53511,,1.0000,143.85,2.00,81.10,,2453511.0,0.005,2453511.05,9
53511,,1.0000,142.00,17.59,93.28,,2453511.5,0.005,2453511.45,8
53511,,1.0000,144.36,6.51,84.12,,2453511.4,0.005,2453511.42,11
53518,,1.0000,73.06,74.47,56.89,,2453518.7,0.035,2453518.72,6
53521,,1.0000,140.99,15.81,91.60,,2453521.4,0.005,2453521.38,6
53554,3.974,0.2092,7.74,138.33,149.56,339.71,2453554.5,3.143,2453717.59,257
53616,1.554e+05,1.0000,152.76,155.87,294.24,0.00,2453616.5,3.194,2453566.02,54
54729,1.353e+04,0.9996,139.45,288.74,47.13,0.00,2454729.5,5.594,2454481.85,5219
